upstream_row,upstream_col,downstream_row,downstream_col,contribution,slope
90,34,91,35,0.3622777557265861,0.12133976533849965
92,31,92,32,0.1572543263679502,0.070599365234375
92,31,93,30,0.181756308422024,0.08159953559505648
92,31,93,31,0.3434661797665682,0.15419921875
92,31,93,32,0.3175231854434576,0.14255210560663858
86,35,85,35,0.07678772142817109,0.027996826171875
86,35,85,36,0.2815945395244701,0.10266945323270739
86,35,86,36,0.3790337014555591,0.13819580078125
86,35,87,36,0.2625840375917996,0.09573821854895742
82,34,81,33,0.01865709999920534,0.005230794792468845
82,34,81,34,0.2275608082837253,0.063800048828125
82,34,81,35,0.3006225296076577,0.08428398638789115
82,34,82,35,0.2831829134367836,0.07939453125
82,34,83,35,0.16997664867262818,0.047655475328746685
81,33,80,33,0.3953178097747974,0.09539794921875
81,33,80,34,0.37095654210435147,0.08951909701764751
81,33,81,34,0.23372564812085114,0.056402587890625
88,35,87,36,0.24810521406921615,0.07876834633444628
88,35,88,36,0.354026643209212,0.112396240234375
88,35,89,35,0.09764329735865261,0.030999755859375
88,35,89,36,0.3002248453629192,0.09531526649478089
85,35,84,35,0.07492892448996305,0.022998046875
85,35,84,36,0.2893521874023801,0.08881129970249496
85,35,85,36,0.38184320808287436,0.11719970703125
85,35,86,36,0.25387568002478245,0.07792244222609324
84,35,83,35,0.0907812333350469,0.025
84,35,83,36,0.29477241487066197,0.08117658354087995
84,35,84,36,0.37256653622122515,0.10260009765625
84,35,85,36,0.24187981557306598,0.06661063269551498
89,35,88,36,0.17953958137825932,0.057556006066307355
89,35,89,36,0.32378132350933464,0.10379638671875
89,35,90,35,0.10979929981643732,0.035198974609375
89,35,90,36,0.38687979529596866,0.12402421613133432
92,32,92,33,0.13363021114385845,0.051202392578125
92,32,93,31,0.1542783260901415,0.05911402332710047
92,32,93,32,0.34188880936710386,0.130999755859375
92,32,93,33,0.37020265339889613,0.14184862412877353
81,34,80,33,0.11173433989882231,0.02757388442993684
81,34,80,34,0.284448979996501,0.070196533203125
81,34,80,35,0.33466087467582784,0.08258786233389755
81,34,81,35,0.2244725625987517,0.0553955078125
81,34,82,35,0.0446832428300972,0.011026964269602226
91,34,90,35,0.03229258050970553,0.012446874737194842
91,34,91,35,0.24544500085755372,0.0946044921875
91,34,92,33,0.08916290520068833,0.03436701232048631
91,34,92,34,0.272428115790539,0.1050048828125
91,34,92,35,0.3606713976415135,0.13901743486816334
83,35,82,35,0.05293607444436059,0.01199951171875
83,35,82,36,0.3088380810718424,0.07000719664078972
83,35,83,36,0.3961589335197748,0.089801025390625
83,35,84,36,0.24206691096402216,0.054871555273472684
82,35,81,35,0.1506072163054268,0.039801025390625
82,35,81,36,0.3119901571674641,0.08244975554069704
82,35,82,36,0.32922954584172043,0.087005615234375
82,35,83,36,0.20817308068538862,0.0550139779039607
90,35,89,36,0.11025631555783644,0.04850569527438725
90,35,90,36,0.3186777904686506,0.14019775390625
90,35,91,35,0.17502999584468854,0.077001953125
90,35,91,36,0.3960358981288244,0.1742303512970027
80,33,79,34,0.6796227589829592,0.06618768064133845
80,33,80,34,0.32037724101704074,0.031201171875
93,30,93,31,0.2002076532266713,0.038800048828125
93,30,94,31,0.7997923467733288,0.15499898034383341
92,33,92,34,0.1323580092668561,0.056402587890625
92,33,93,32,0.13241120537351692,0.05642525669697828
92,33,93,33,0.3505961855680233,0.14940185546875
92,33,93,34,0.3846345997916036,0.1639068685052655
81,35,80,34,0.038760905631002256,0.010465905422225205
81,35,80,35,0.22740245618072752,0.0614013671875
81,35,80,36,0.3257834138437476,0.08796539559414192
81,35,81,36,0.28443390716919426,0.076800537109375
81,35,82,36,0.12361931717532841,0.03337868558164525
87,36,86,36,0.007545054145727188,0.002801513671875
87,36,86,37,0.2730927223323199,0.10140059707017782
87,36,87,37,0.394824957573467,0.146600341796875
87,36,88,36,0.002695836339649801,0.0010009765625
87,36,88,37,0.32184142960883616,0.11950121865401803
88,36,87,37,0.22308488135707613,0.10295429849368341
88,36,88,37,0.36402653627950377,0.167999267578125
88,36,89,36,0.048536871503933834,0.02239990234375
88,36,89,37,0.36435171085948626,0.1681493365588933
86,36,85,36,0.02031541276485398,0.007000732421875
86,36,85,37,0.2766077237288285,0.09531958233206841
86,36,86,37,0.4080085862695521,0.1406005859375
86,36,87,37,0.2950682772367654,0.10168112649386633
80,34,79,34,0.33132687903991737,0.06240234375
80,34,79,35,0.42124738529206923,0.07933803685639833
80,34,80,35,0.24742573566801343,0.046600341796875
85,36,84,36,0.0256850842161679,0.0083984375
85,36,84,37,0.29454011596435054,0.09630790907090947
85,36,85,37,0.3908575424435608,0.127801513671875
85,36,86,37,0.2889172573759206,0.09446936238642785
84,36,83,36,0.03755917848909808,0.012200927734375
84,36,83,37,0.3091078372052531,0.10041227033133676
84,36,84,37,0.3934225304568408,0.127801513671875
84,36,85,37,0.25991045384880795,0.08443072485566668
93,31,93,32,0.1257752564102656,0.04739990234375
93,31,94,31,0.4786942124283054,0.180401611328125
93,31,94,32,0.395530531161429,0.149060388236212
89,36,88,37,0.16861975998876808,0.10295429849368341
89,36,89,37,0.35278329186260077,0.215399169921875
89,36,90,36,0.117267881239981,0.071600341796875
89,36,90,37,0.36132906690865,0.22061697046321982
83,36,82,36,0.027473293904539228,0.0092041015625
83,36,82,37,0.3410854300147356,0.11427042386154919
83,36,83,37,0.3874499611855674,0.129803466796875
83,36,84,37,0.2439913148951578,0.08174195822554449
91,35,90,36,0.08412619328517237,0.04468617927493599
91,35,91,36,0.31890671108675045,0.16939697265625
91,35,92,34,0.013844990666209554,0.007354186737926495
91,35,92,35,0.19201736863049243,0.101995849609375
91,35,92,36,0.3911047363313751,0.20774714367184846
82,36,81,36,0.08058663789864783,0.029595947265625
82,36,81,37,0.27224859926264255,0.09998500243987271
82,36,82,37,0.41496551076331983,0.152398681640625
82,36,83,37,0.23219925207538977,0.08527662896401973
92,34,92,35,0.17207638800599528,0.091595458984375
92,34,93,33,0.1235412150913739,0.06576041274987442
92,34,93,34,0.329510172727946,0.175396728515625
92,34,93,35,0.3748722241746848,0.1995427369882814
80,35,79,34,0.04674172805477424,0.011173702737377755
80,35,79,35,0.2744197532539753,0.0656005859375
80,35,79,36,0.36974530342285683,0.08838834764831843
80,35,80,36,0.2635430492266034,0.06300048828125
80,35,81,36,0.04555016604179042,0.010888857476401729
93,32,93,33,0.13578696294364126,0.0696044921875
93,32,94,31,0.18346914162332262,0.09404641033225132
93,32,94,32,0.31877311223493193,0.1634033203125
93,32,94,33,0.3619707831981041,0.18554647666486848
81,36,80,36,0.14141407500174943,0.047601318359375
81,36,80,37,0.268469315711429,0.09036931696328808
81,36,81,37,0.3321480992283685,0.11180419921875
81,36,82,37,0.25796851005845317,0.08683464622481284
79,34,78,35,0.6210099189869208,0.08159953559505648
79,34,79,35,0.3789900810130791,0.049798583984375
90,36,89,37,0.14815937859133158,0.10168112649386633
90,36,90,37,0.3502851793409808,0.240399169921875
90,36,91,36,0.15474552823350513,0.106201171875
90,36,91,37,0.3468099138341827,0.238014110569195
80,36,79,35,0.006685672435098278,0.0018385466844816237
80,36,79,36,0.22545439285620847,0.06199951171875
80,36,79,37,0.31113487330005485,0.08556147422499576
80,36,80,37,0.2916391732753081,0.0802001953125
80,36,81,37,0.1650858881333305,0.04539829242737606
79,35,78,35,0.31218423255363126,0.0656005859375
79,35,78,36,0.4051420652495006,0.08513420633353172
79,35,79,36,0.28267370219686827,0.0593994140625
92,35,91,36,0.06383874557920881,0.04765979116603421
92,35,92,36,0.25691387325086984,0.191802978515625
92,35,93,34,0.07937208881667454,0.059256445957588486
92,35,93,35,0.25530330736286916,0.1906005859375
92,35,93,36,0.34457198499037767,0.25724548152236426
93,33,93,34,0.1502067119395527,0.0823974609375
93,33,94,32,0.12090880391205984,0.06632578743453896
93,33,94,33,0.3514614530923401,0.1927978515625
93,33,94,34,0.3774230310560473,0.2070393463566959
85,37,84,37,0.018228305984327876,0.0083984375
85,37,84,38,0.25568890771431435,0.11780509460002442
85,37,85,38,0.4071694859987657,0.18759765625
85,37,86,37,0.012584949625807763,0.00579833984375
85,37,86,38,0.30632835067678443,0.14113651097633348
86,37,85,38,0.26045784473562605,0.12855152944593815
86,37,86,38,0.3926551889602775,0.193798828125
86,37,87,37,0.006479948318694427,0.0031982421875
86,37,87,38,0.34040701798540207,0.1680112297656928
84,37,83,37,0.035040512591050336,0.014202880859375
84,37,83,38,0.26203121811924285,0.10620843980847014
84,37,84,38,0.39030944837130416,0.158203125
84,37,85,38,0.31261882091840265,0.1267129827614565
87,37,86,38,0.23267139819189175,0.13477496681453555
87,37,87,38,0.4046705468223072,0.234405517578125
87,37,88,37,0.03867050922634728,0.02239990234375
87,37,88,38,0.3239875457594537,0.1876698686103261
83,37,82,37,0.08778225492517128,0.03179931640625
83,37,82,38,0.255708071645107,0.09263081570194621
83,37,83,38,0.37542499121740236,0.13599853515625
83,37,84,38,0.28108468221231936,0.10182354912435435
88,37,87,38,0.22420606369732107,0.1499106081818526
88,37,88,38,0.36343844088834754,0.24300537109375
88,37,89,37,0.10439247525993725,0.0697998046875
88,37,89,38,0.3079630201543943,0.20591291282465435
79,36,78,35,0.020732217498869325,0.004384890684115798
79,36,78,36,0.2884073946365239,0.06099853515625
79,36,78,37,0.35103970239473326,0.07424534885712998
79,36,79,37,0.27897081088165665,0.059002685546875
79,36,80,37,0.060849874588216855,0.012869826791371367
81,37,80,37,0.055030070273474486,0.015997314453125
81,37,80,38,0.255890718685668,0.07438777148761799
81,37,81,38,0.3831948922400545,0.111395263671875
81,37,82,37,0.03783448555238497,0.01099853515625
81,37,82,38,0.2680498332484182,0.07792244222609324
78,35,77,36,0.5840222565363595,0.07693411548725217
78,35,78,36,0.41597774346364047,0.05479736328125
82,37,81,38,0.2911007324360124,0.07099120754234325
82,37,82,38,0.4067731988578288,0.099200439453125
82,37,83,38,0.3021260687061587,0.07367997417246545
80,37,79,37,0.1445264615855808,0.040802001953125
80,37,79,38,0.3005637245543653,0.0848536769098432
80,37,80,38,0.31596922005583594,0.089202880859375
80,37,81,38,0.23894059380421798,0.06745653680386803
94,31,94,32,0.13806955154647063,0.030401611328125
94,31,95,32,0.8619304484535294,0.18978894471849625
91,36,90,37,0.12131786151563873,0.09489231444060436
91,36,91,37,0.29456369507755326,0.230401611328125
91,36,92,36,0.1590451994243739,0.12440185546875
91,36,92,37,0.425073243982434,0.33248347295562286
93,34,93,35,0.15368251317608786,0.10679931640625
93,34,94,33,0.11233409562543771,0.07806486485658125
93,34,94,34,0.30276280684684537,0.210400390625
93,34,94,35,0.4312205843516291,0.2996701620586421
94,32,94,33,0.17166178318547473,0.0989990234375
94,32,95,32,0.4126867801192603,0.23800048828125
94,32,95,33,0.41565143669526494,0.2397102346231886
79,37,78,36,0.005630907100052143,0.0014112787930175845
79,37,78,37,0.18352130858407356,0.04599609375
79,37,78,38,0.35829444657732396,0.08979962644133602
79,37,79,38,0.31599953558743876,0.07919921875
79,37,80,38,0.1365538021511116,0.0342245896899983
89,37,88,38,0.16706861429058784,0.12247483054511624
89,37,89,38,0.30201986217870214,0.221405029296875
89,37,90,37,0.13177307673886476,0.096600341796875
89,37,90,38,0.39913844679184524,0.2926008205816917
78,36,77,36,0.32862233555352366,0.05400390625
78,36,77,37,0.4036291995950577,0.06633010327182647
78,36,78,37,0.2677484648514186,0.044000244140625
78,37,77,36,0.028680917101151403,0.007073657314237984
78,37,77,37,0.20193855172501127,0.0498046875
78,37,77,38,0.3457634173286459,0.08527662896401973
78,37,78,38,0.3284223676400275,0.080999755859375
78,37,79,38,0.0951947462051639,0.023478154844084585
80,38,79,38,0.08522646949268527,0.03079833984375
80,38,79,39,0.24263332978280241,0.0876805503331659
80,38,80,39,0.35641081237309635,0.12879638671875
80,38,81,38,0.017143255357724048,0.006195068359375
80,38,81,39,0.2985861329936918,0.10790024802517623
82,38,81,38,0.003362649321080323,0.0011962890625
82,38,81,39,0.29336123568151495,0.104365577286701
82,38,82,39,0.38790561811033725,0.13800048828125
82,38,83,38,0.01405107037737135,0.004998779296875
82,38,83,39,0.301319426509696,0.1071967665473112
81,38,80,39,0.2628420373742325,0.08669222359432482
81,38,81,39,0.4438667082967961,0.14639892578125
81,38,82,39,0.29329125432897135,0.0967351769623735
77,36,76,37,0.6518664976267833,0.0745258782808185
77,36,77,37,0.3481335023732168,0.039801025390625
83,38,82,39,0.25379974730718013,0.09404641033225132
83,38,83,39,0.3956251979394654,0.146600341796875
83,38,84,38,0.02159393124187681,0.008001708984375
83,38,84,39,0.3289811235114777,0.12190514002316419
84,38,83,39,0.23294619801447944,0.09800403312490308
84,38,84,39,0.3907587563739206,0.164398193359375
84,38,85,38,0.04990570343145673,0.02099609375
84,38,85,39,0.3263893421801432,0.1373169949768822
79,38,78,38,0.1614018182376666,0.047796630859375
79,38,78,39,0.28987514853977353,0.08584200364868426
79,38,79,39,0.3147242707814033,0.09320068359375
79,38,80,39,0.23399876244115655,0.06929508348834965
93,35,92,36,0.0008687516928880209,0.0008502199456405631
93,35,93,36,0.17697459035751395,0.173199462890625
93,35,94,34,0.07485376261462573,0.07325702211828893
93,35,94,35,0.32390771749650077,0.316998291015625
93,35,94,36,0.4233951778384715,0.4143635379743678
85,38,84,39,0.24161499276883072,0.10140059707017782
85,38,85,39,0.4126956663275034,0.173199462890625
